Deep Convolutional Neural Network Design Patterns,"['https://www.semanticscholar.org/author/Nicholay-Topin/34887814', 'https://www.semanticscholar.org/author/Leslie-N.-Smith/2596816']","[{'Publications': '17', 'h-index': '9', 'Citations': '494', 'Highly Influential Citations': '41'}, {'Publications': '32', 'h-index': '10', 'Citations': '2,143', 'Highly Influential Citations': '163'}]"
OMG: Orthogonal Method of Grouping With Application of K-Shot Learning,"['https://www.semanticscholar.org/author/Haoqi-Fan/146884473', 'https://www.semanticscholar.org/author/Kris-Kitani/144040368']","[{'Publications': '21', 'h-index': '9', 'Citations': '3,367', 'Highly Influential Citations': '867'}, {'Publications': '92', 'h-index': '22', 'Citations': '1,936', 'Highly Influential Citations': '227'}]"
Spatio-Temporal Abstractions in Reinforcement Learning Through Neural Encoding,"['https://www.semanticscholar.org/author/N.-Baram/35712547', 'https://www.semanticscholar.org/author/Shie-Mannor/1712535', 'https://www.semanticscholar.org/author/Tom-Zahavy/3331540']","[{'Publications': '25', 'h-index': '9', 'Citations': '685', 'Highly Influential Citations': '40'}, {'Publications': '444', 'h-index': '59', 'Citations': '15,776', 'Highly Influential Citations': '1,535'}, {'Publications': '50', 'h-index': '11', 'Citations': '753', 'Highly Influential Citations': '47'}]"
Making Stochastic Neural Networks from Deterministic Ones,"['https://www.semanticscholar.org/author/Jaehyung-Kim/2116671354', 'https://www.semanticscholar.org/author/Jinwoo-Shin/143720148', 'https://www.semanticscholar.org/author/S.-Chong/1691698', 'https://www.semanticscholar.org/author/Kimin-Lee/3436470']","[{'Publications': '5', 'h-index': '3', 'Citations': '36', 'Highly Influential Citations': '4'}, {'Publications': '185', 'h-index': '27', 'Citations': '3,124', 'Highly Influential Citations': '452'}, {'Publications': '190', 'h-index': '34', 'Citations': '6,622', 'Highly Influential Citations': '479'}, {'Publications': '35', 'h-index': '14', 'Citations': '1,509', 'Highly Influential Citations': '296'}]"
Generative Adversarial Parallelization,"['https://www.semanticscholar.org/author/He-Ma/2110523085', 'https://www.semanticscholar.org/author/D.-Im/2903841', 'https://www.semanticscholar.org/author/C.-D.-Kim/32821535', 'https://www.semanticscholar.org/author/Graham-W.-Taylor/144639556']","[{'Publications': '3', 'h-index': '3', 'Citations': '130', 'Highly Influential Citations': '12'}, {'Publications': '23', 'h-index': '9', 'Citations': '505', 'Highly Influential Citations': '47'}, {'Publications': '7', 'h-index': '6', 'Citations': '257', 'Highly Influential Citations': '31'}, {'Publications': '161', 'h-index': '36', 'Citations': '8,726', 'Highly Influential Citations': '702'}]"
Investigating Recurrence and Eligibility Traces in Deep Q-Networks,"['https://www.semanticscholar.org/author/Doina-Precup/144368601', 'https://www.semanticscholar.org/author/Jean-Harb/40638357']","[{'Publications': '361', 'h-index': '46', 'Citations': '14,909', 'Highly Influential Citations': '1,478'}, {'Publications': '8', 'h-index': '6', 'Citations': '1,863', 'Highly Influential Citations': '382'}]"
Discovering objects and their relations from entangled scene representations,"['https://www.semanticscholar.org/author/Razvan-Pascanu/1996134', 'https://www.semanticscholar.org/author/Adam-Santoro/35030998', 'https://www.semanticscholar.org/author/D.-Barrett/50181861', 'https://www.semanticscholar.org/author/David-Raposo/143724694', 'https://www.semanticscholar.org/author/P.-Battaglia/2019153', 'https://www.semanticscholar.org/author/T.-Lillicrap/2542999']","[{'Publications': '115', 'h-index': '52', 'Citations': '24,617', 'Highly Influential Citations': '2,399'}, {'Publications': '41', 'h-index': '25', 'Citations': '5,263', 'Highly Influential Citations': '554'}, {'Publications': '28', 'h-index': '13', 'Citations': '1,875', 'Highly Influential Citations': '238'}, {'Publications': '25', 'h-index': '15', 'Citations': '3,486', 'Highly Influential Citations': '419'}, {'Publications': '93', 'h-index': '35', 'Citations': '7,295', 'Highly Influential Citations': '645'}, {'Publications': '121', 'h-index': '51', 'Citations': '40,938', 'Highly Influential Citations': '4,732'}]"
Generalizable Features From Unsupervised Learning,"['https://www.semanticscholar.org/author/Yoshua-Bengio/1751762', 'https://www.semanticscholar.org/author/Aaron-C.-Courville/1760871', 'https://www.semanticscholar.org/author/Mehdi-Mirza/153583218']","[{'Publications': '821', 'h-index': '173', 'Citations': '302,215', 'Highly Influential Citations': '33,386'}, {'Publications': '233', 'h-index': '77', 'Citations': '92,270', 'Highly Influential Citations': '10,998'}, {'Publications': '26', 'h-index': '18', 'Citations': '42,916', 'Highly Influential Citations': '7,236'}]"
RL^2: Fast Reinforcement Learning via Slow Reinforcement Learning,"['https://www.semanticscholar.org/author/P.-Bartlett/1745169', 'https://www.semanticscholar.org/author/Xi-Chen/41192764', 'https://www.semanticscholar.org/author/J.-Schulman/47971768', 'https://www.semanticscholar.org/author/Ilya-Sutskever/1701686', 'https://www.semanticscholar.org/author/Yan-Duan/144581158', 'https://www.semanticscholar.org/author/P.-Abbeel/1689992']","[{'Publications': '369', 'h-index': '70', 'Citations': '28,351', 'Highly Influential Citations': '2,984'}, {'Publications': '446', 'h-index': '52', 'Citations': '20,773', 'Highly Influential Citations': '2,084'}, {'Publications': '61', 'h-index': '36', 'Citations': '24,316', 'Highly Influential Citations': '4,001'}, {'Publications': '93', 'h-index': '60', 'Citations': '189,025', 'Highly Influential Citations': '22,707'}, {'Publications': '34', 'h-index': '22', 'Citations': '8,221', 'Highly Influential Citations': '957'}, {'Publications': '492', 'h-index': '113', 'Citations': '57,307', 'Highly Influential Citations': '7,151'}]"
Opening the vocabulary of  neural language models with character-level word representations,"['https://www.semanticscholar.org/author/Matthieu-Labeau/1888443', 'https://www.semanticscholar.org/author/A.-Allauzen/2311059']","[{'Publications': '22', 'h-index': '6', 'Citations': '141', 'Highly Influential Citations': '12'}, {'Publications': '95', 'h-index': '21', 'Citations': '1,428', 'Highly Influential Citations': '93'}]"
Multi-modal Variational Encoder-Decoders,"['https://www.semanticscholar.org/author/Iulian-Serban/35224828', 'https://www.semanticscholar.org/author/Aaron-C.-Courville/1760871', 'https://www.semanticscholar.org/author/Joelle-Pineau/145134886', 'https://www.semanticscholar.org/author/Alexander-Ororbia/3038767']","[{'Publications': '38', 'h-index': '16', 'Citations': '7,083', 'Highly Influential Citations': '854'}, {'Publications': '233', 'h-index': '77', 'Citations': '92,270', 'Highly Influential Citations': '10,998'}, {'Publications': '292', 'h-index': '54', 'Citations': '16,276', 'Highly Influential Citations': '1,693'}, {'Publications': '72', 'h-index': '18', 'Citations': '1,010', 'Highly Influential Citations': '57'}]"
Transformational Sparse Coding,"['https://www.semanticscholar.org/author/R.-Rao/143615848', 'https://www.semanticscholar.org/author/Dimitrios-C.-Gklezakos/3005207']","[{'Publications': '275', 'h-index': '54', 'Citations': '14,392', 'Highly Influential Citations': '718'}, {'Publications': '5', 'h-index': '1', 'Citations': '2', 'Highly Influential Citations': '0'}]"
Convolutional Neural Networks Generalization Utilizing the Data Graph Structure,"['https://www.semanticscholar.org/author/Yotam-Hechtlinger/5395574', 'https://www.semanticscholar.org/author/Purvasha-Chakravarti/2652246', 'https://www.semanticscholar.org/author/Jining-Qin/47901118']","[{'Publications': '8', 'h-index': '4', 'Citations': '154', 'Highly Influential Citations': '13'}, {'Publications': '7', 'h-index': '3', 'Citations': '56', 'Highly Influential Citations': '6'}, {'Publications': '3', 'h-index': '2', 'Citations': '48', 'Highly Influential Citations': '6'}]"
Learning Approximate Distribution-Sensitive Data Structures,"['https://www.semanticscholar.org/author/Zenna-Tavares/51888148', 'https://www.semanticscholar.org/author/Armando-Solar-Lezama/1389870240']","[{'Publications': '9', 'h-index': '3', 'Citations': '24', 'Highly Influential Citations': '1'}, {'Publications': '161', 'h-index': '36', 'Citations': '5,397', 'Highly Influential Citations': '454'}]"
Sampling Generative Networks,['https://www.semanticscholar.org/author/Tom-White/2054933072'],"[{'Publications': '8', 'h-index': '3', 'Citations': '654', 'Highly Influential Citations': '37'}]"
Collaborative Deep Embedding via Dual Networks,"['https://www.semanticscholar.org/author/Dahua-Lin/1807606', 'https://www.semanticscholar.org/author/Zhenguo-Li/48458760', 'https://www.semanticscholar.org/author/Jiefeng-Cheng/40374706', 'https://www.semanticscholar.org/author/Yilei-Xiong/51152390', 'https://www.semanticscholar.org/author/Hao-Niu/153884071']","[{'Publications': '171', 'h-index': '47', 'Citations': '11,703', 'Highly Influential Citations': '1,896'}, {'Publications': '41', 'h-index': '13', 'Citations': '529', 'Highly Influential Citations': '45'}, {'Publications': '36', 'h-index': '15', 'Citations': '1,114', 'Highly Influential Citations': '79'}, {'Publications': '3', 'h-index': '2', 'Citations': '59', 'Highly Influential Citations': '13'}, {'Publications': '9', 'h-index': '1', 'Citations': '8', 'Highly Influential Citations': '0'}]"
An Empirical Analysis of Deep Network Loss Surfaces,"['https://www.semanticscholar.org/author/D.-Im/2903841', 'https://www.semanticscholar.org/author/Michael-Tao/37207907', 'https://www.semanticscholar.org/author/K.-Branson/2424812']","[{'Publications': '23', 'h-index': '9', 'Citations': '505', 'Highly Influential Citations': '47'}, {'Publications': '10', 'h-index': '6', 'Citations': '182', 'Highly Influential Citations': '16'}, {'Publications': '65', 'h-index': '26', 'Citations': '4,484', 'Highly Influential Citations': '365'}]"
Parametric Exponential Linear Unit for Deep Convolutional Neural Networks,"['https://www.semanticscholar.org/author/Ludovic-Trottier/2758280', 'https://www.semanticscholar.org/author/P.-Gigu%C3%A8re/2310695', 'https://www.semanticscholar.org/author/B.-Chaib-draa/1399443272']","[{'Publications': '12', 'h-index': '5', 'Citations': '162', 'Highly Influential Citations': '14'}, {'Publications': '110', 'h-index': '27', 'Citations': '2,444', 'Highly Influential Citations': '119'}, {'Publications': '230', 'h-index': '33', 'Citations': '4,428', 'Highly Influential Citations': '292'}]"
CAN AI GENERATE LOVE ADVICE?: TOWARD NEURAL ANSWER GENERATION FOR NON-FACTOID QUESTIONS,['https://www.semanticscholar.org/author/M.-Nakatsuji/2961752'],"[{'Publications': '51', 'h-index': '13', 'Citations': '557', 'Highly Influential Citations': '41'}]"
Multiagent System for Layer Free Network,"['https://www.semanticscholar.org/author/K.-Nakayama/1943224', 'https://www.semanticscholar.org/author/H.-Kurotaki/113619979', 'https://www.semanticscholar.org/author/Y.-Matsuo/49484314']","[{'Publications': '59', 'h-index': '16', 'Citations': '913', 'Highly Influential Citations': '103'}, {'Publications': '2', 'h-index': '1', 'Citations': '26', 'Highly Influential Citations': '1'}, {'Publications': '320', 'h-index': '39', 'Citations': '9,993', 'Highly Influential Citations': '596'}]"
Boosted Residual Networks,"['https://www.semanticscholar.org/author/G.-D.-Magoulas/1732378', 'https://www.semanticscholar.org/author/Alan-Mosca/12394626']","[{'Publications': '220', 'h-index': '31', 'Citations': '4,545', 'Highly Influential Citations': '171'}, {'Publications': '11', 'h-index': '5', 'Citations': '68', 'Highly Influential Citations': '3'}]"
Multi-view Generative Adversarial Networks,"['https://www.semanticscholar.org/author/Micka%C3%ABl-Chen/8408521', 'https://www.semanticscholar.org/author/Ludovic-Denoyer/8905591']","[{'Publications': '8', 'h-index': '4', 'Citations': '119', 'Highly Influential Citations': '17'}, {'Publications': '126', 'h-index': '30', 'Citations': '5,020', 'Highly Influential Citations': '796'}]"
Modular Multitask Reinforcement Learning with Policy Sketches,"['https://www.semanticscholar.org/author/D.-Klein/38666915', 'https://www.semanticscholar.org/author/Jacob-Andreas/2112400', 'https://www.semanticscholar.org/author/Sergey-Levine/1736651']","[{'Publications': '220', 'h-index': '70', 'Citations': '24,660', 'Highly Influential Citations': '2,465'}, {'Publications': '59', 'h-index': '27', 'Citations': '3,756', 'Highly Influential Citations': '495'}, {'Publications': '434', 'h-index': '100', 'Citations': '45,082', 'Highly Influential Citations': '5,903'}]"
Prototypical Networks for Few-shot Learning,"['https://www.semanticscholar.org/author/Kevin-Swersky/1754860', 'https://www.semanticscholar.org/author/R.-Zemel/1804104', 'https://www.semanticscholar.org/author/J.-Snell/39770136']","[{'Publications': '63', 'h-index': '26', 'Citations': '10,013', 'Highly Influential Citations': '1,578'}, {'Publications': '228', 'h-index': '61', 'Citations': '32,026', 'Highly Influential Citations': '3,601'}, {'Publications': '12', 'h-index': '7', 'Citations': '3,210', 'Highly Influential Citations': '762'}]"
Towards Information-Seeking Agents,"['https://www.semanticscholar.org/author/Adam-Trischler/3382568', 'https://www.semanticscholar.org/author/Alessandro-Sordoni/2041695', 'https://www.semanticscholar.org/author/Philip-Bachman/143902541']","[{'Publications': '57', 'h-index': '20', 'Citations': '3,083', 'Highly Influential Citations': '515'}, {'Publications': '61', 'h-index': '22', 'Citations': '5,525', 'Highly Influential Citations': '806'}, {'Publications': '38', 'h-index': '16', 'Citations': '3,037', 'Highly Influential Citations': '357'}]"
Beyond Bilingual: Multi-sense Word Embeddings using Multilingual Context,"['https://www.semanticscholar.org/author/A.-Kalai/2186481', 'https://www.semanticscholar.org/author/James-Y.-Zou/145085305', 'https://www.semanticscholar.org/author/Shyam-Upadhyay/33145619', 'https://www.semanticscholar.org/author/Kai-Wei-Chang/2782886', 'https://www.semanticscholar.org/author/Matt-Taddy/32407682']","[{'Publications': '130', 'h-index': '39', 'Citations': '7,398', 'Highly Influential Citations': '868'}, {'Publications': '92', 'h-index': '21', 'Citations': '3,748', 'Highly Influential Citations': '489'}, {'Publications': '32', 'h-index': '14', 'Citations': '739', 'Highly Influential Citations': '93'}, {'Publications': '140', 'h-index': '32', 'Citations': '14,205', 'Highly Influential Citations': '1,775'}, {'Publications': '61', 'h-index': '25', 'Citations': '2,426', 'Highly Influential Citations': '209'}]"
A Context-aware Attention Network for Interactive Question Answering,"['https://www.semanticscholar.org/author/Asim-Kadav/2293919', 'https://www.semanticscholar.org/author/Martin-Renqiang-Min/2984407', 'https://www.semanticscholar.org/author/Huayu-Li/2703486', 'https://www.semanticscholar.org/author/Yong-Ge/144143228']","[{'Publications': '44', 'h-index': '19', 'Citations': '2,855', 'Highly Influential Citations': '432'}, {'Publications': '74', 'h-index': '22', 'Citations': '15,156', 'Highly Influential Citations': '1,060'}, {'Publications': '27', 'h-index': '10', 'Citations': '423', 'Highly Influential Citations': '32'}, {'Publications': '36', 'h-index': '15', 'Citations': '591', 'Highly Influential Citations': '36'}]"
Sequence to Sequence Transduction with Hard Monotonic Attention,"['https://www.semanticscholar.org/author/Roee-Aharoni/2335771', 'https://www.semanticscholar.org/author/Y.-Goldberg/2089067']","[{'Publications': '14', 'h-index': '11', 'Citations': '630', 'Highly Influential Citations': '69'}, {'Publications': '116', 'h-index': '46', 'Citations': '13,004', 'Highly Influential Citations': '1,336'}]"
SoftTarget Regularization: An Effective Technique to Reduce Over-Fitting in Neural Networks,['https://www.semanticscholar.org/author/Armen-Aghajanyan/2201435'],"[{'Publications': '13', 'h-index': '6', 'Citations': '180', 'Highly Influential Citations': '22'}]"
Parallel Stochastic Gradient Descent with Sound Combiners,"['https://www.semanticscholar.org/author/Saeed-Maleki/144834015', 'https://www.semanticscholar.org/author/M.-Musuvathi/1702346', 'https://www.semanticscholar.org/author/Todd-Mytkowicz/1731438']","[{'Publications': '27', 'h-index': '9', 'Citations': '424', 'Highly Influential Citations': '45'}, {'Publications': '134', 'h-index': '36', 'Citations': '5,328', 'Highly Influential Citations': '479'}, {'Publications': '86', 'h-index': '20', 'Citations': '1,959', 'Highly Influential Citations': '133'}]"
Inefficiency of stochastic gradient descent with larger mini-batches (and more learners),"['https://www.semanticscholar.org/author/Guojing-Cong/3136303', 'https://www.semanticscholar.org/author/Onkar-Bhardwaj/46690378']","[{'Publications': '84', 'h-index': '16', 'Citations': '1,322', 'Highly Influential Citations': '74'}, {'Publications': '20', 'h-index': '6', 'Citations': '192', 'Highly Influential Citations': '22'}]"
The Power of Sparsity in Convolutional Neural Networks,"['https://www.semanticscholar.org/author/Soravit-Changpinyo/2059199', 'https://www.semanticscholar.org/author/A.-Zhmoginov/3422677', 'https://www.semanticscholar.org/author/M.-Sandler/144882893']","[{'Publications': '21', 'h-index': '9', 'Citations': '1,166', 'Highly Influential Citations': '183'}, {'Publications': '52', 'h-index': '14', 'Citations': '6,101', 'Highly Influential Citations': '1,403'}, {'Publications': '40', 'h-index': '17', 'Citations': '7,042', 'Highly Influential Citations': '1,612'}]"
Incremental Sequence Learning,['https://www.semanticscholar.org/author/E.-D.-Jong/2451711'],"[{'Publications': '89', 'h-index': '24', 'Citations': '1,841', 'Highly Influential Citations': '131'}]"
Learning to Draw Samples: With Application to Amortized MLE for Generative Adversarial Learning,"['https://www.semanticscholar.org/author/Dilin-Wang/2848320', 'https://www.semanticscholar.org/author/Qiang-Liu/47362268']","[{'Publications': '29', 'h-index': '13', 'Citations': '989', 'Highly Influential Citations': '187'}, {'Publications': '185', 'h-index': '36', 'Citations': '4,493', 'Highly Influential Citations': '424'}]"
Gaussian Attention Model and Its Application to Knowledge Base Embedding and Question Answering,"['https://www.semanticscholar.org/author/Liwen-Zhang/2107964289', 'https://www.semanticscholar.org/author/Ryota-Tomioka/2870603', 'https://www.semanticscholar.org/author/J.-Winn/33652486']","[{'Publications': '9', 'h-index': '5', 'Citations': '76', 'Highly Influential Citations': '10'}, {'Publications': '89', 'h-index': '34', 'Citations': '6,894', 'Highly Influential Citations': '843'}, {'Publications': '84', 'h-index': '37', 'Citations': '22,923', 'Highly Influential Citations': '2,723'}]"
Recurrent Inference Machines for Solving Inverse Problems,"['https://www.semanticscholar.org/author/P.-Putzky/1858206', 'https://www.semanticscholar.org/author/M.-Welling/1678311']","[{'Publications': '12', 'h-index': '8', 'Citations': '216', 'Highly Influential Citations': '6'}, {'Publications': '342', 'h-index': '70', 'Citations': '46,210', 'Highly Influential Citations': '8,887'}]"
Learning a Static Analyzer: A Case Study on a Toy Language,"['https://www.semanticscholar.org/author/M.-Zaheer/1771307', 'https://www.semanticscholar.org/author/Jean-Baptiste-Tristan/1755724', 'https://www.semanticscholar.org/author/G.-Steele/6299439', 'https://www.semanticscholar.org/author/Michael-L.-Wick/2987641']","[{'Publications': '89', 'h-index': '24', 'Citations': '3,576', 'Highly Influential Citations': '613'}, {'Publications': '48', 'h-index': '11', 'Citations': '616', 'Highly Influential Citations': '47'}, {'Publications': '151', 'h-index': '40', 'Citations': '14,125', 'Highly Influential Citations': '960'}, {'Publications': '53', 'h-index': '18', 'Citations': '1,066', 'Highly Influential Citations': '83'}]"
The Incredible Shrinking Neural Network: New Perspectives on Learning Representations Through The Lens of Pruning,"['https://www.semanticscholar.org/author/Nikolas-Wolfe/48978819', 'https://www.semanticscholar.org/author/B.-Raj/1681921', 'https://www.semanticscholar.org/author/Aditya-Sharma/2109267046', 'https://www.semanticscholar.org/author/Lukas-Drude/3353106']","[{'Publications': '13', 'h-index': '4', 'Citations': '66', 'Highly Influential Citations': '4'}, {'Publications': '353', 'h-index': '49', 'Citations': '11,178', 'Highly Influential Citations': '1,021'}, {'Publications': '4', 'h-index': '3', 'Citations': '23', 'Highly Influential Citations': '1'}, {'Publications': '42', 'h-index': '19', 'Citations': '1,216', 'Highly Influential Citations': '128'}]"
Neural Machine Translation with Latent Semantic of Image and Text,"['https://www.semanticscholar.org/author/Masanori-Misono/2065542247', 'https://www.semanticscholar.org/author/K.-Nakayama/1943224', 'https://www.semanticscholar.org/author/Joji-Toyama/2058194205', 'https://www.semanticscholar.org/author/Masahiro-Suzuki/2111453022', 'https://www.semanticscholar.org/author/Y.-Matsuo/49484314']","[{'Publications': '2', 'h-index': '1', 'Citations': '11', 'Highly Influential Citations': '3'}, {'Publications': '59', 'h-index': '16', 'Citations': '913', 'Highly Influential Citations': '103'}, {'Publications': '4', 'h-index': '2', 'Citations': '14', 'Highly Influential Citations': '3'}, {'Publications': '22', 'h-index': '6', 'Citations': '234', 'Highly Influential Citations': '45'}, {'Publications': '320', 'h-index': '39', 'Citations': '9,993', 'Highly Influential Citations': '596'}]"
CONTENT2VEC: SPECIALIZING JOINT REPRESENTATIONS OF PRODUCT IMAGES AND TEXT FOR THE TASK OF PRODUCT RECOMMENDATION,"['https://www.semanticscholar.org/author/Thomas-Nedelec/10790258', 'https://www.semanticscholar.org/author/E.-Smirnova/47084078', 'https://www.semanticscholar.org/author/Flavian-Vasile/3358912']","[{'Publications': '19', 'h-index': '6', 'Citations': '155', 'Highly Influential Citations': '5'}, {'Publications': '25', 'h-index': '12', 'Citations': '547', 'Highly Influential Citations': '32'}, {'Publications': '38', 'h-index': '9', 'Citations': '539', 'Highly Influential Citations': '43'}]"
Multi-label learning with the RNNs for Fashion Search,['https://www.semanticscholar.org/author/TaeWang-Kim/52156459'],"[{'Publications': '23', 'h-index': '5', 'Citations': '131', 'Highly Influential Citations': '5'}]"
A Joint Many-Task Model: Growing a Neural Network for Multiple NLP Tasks,"['https://www.semanticscholar.org/author/Kazuma-Hashimoto/20851195', 'https://www.semanticscholar.org/author/R.-Socher/2166511', 'https://www.semanticscholar.org/author/Yoshimasa-Tsuruoka/143946906', 'https://www.semanticscholar.org/author/Caiming-Xiong/2228109']","[{'Publications': '31', 'h-index': '12', 'Citations': '1,185', 'Highly Influential Citations': '152'}, {'Publications': '198', 'h-index': '62', 'Citations': '78,776', 'Highly Influential Citations': '12,827'}, {'Publications': '139', 'h-index': '36', 'Citations': '4,601', 'Highly Influential Citations': '344'}, {'Publications': '198', 'h-index': '44', 'Citations': '10,937', 'Highly Influential Citations': '1,807'}]"
An Analysis of Deep Neural Network Models for Practical Applications,"['https://www.semanticscholar.org/author/Adam-Paszke/3407277', 'https://www.semanticscholar.org/author/A.-Canziani/2067767', 'https://www.semanticscholar.org/author/E.-Culurciello/2889774']","[{'Publications': '11', 'h-index': '6', 'Citations': '17,656', 'Highly Influential Citations': '2,079'}, {'Publications': '10', 'h-index': '5', 'Citations': '796', 'Highly Influential Citations': '50'}, {'Publications': '163', 'h-index': '37', 'Citations': '6,562', 'Highly Influential Citations': '586'}]"
Improving Stochastic Gradient Descent with Feedback,"['https://www.semanticscholar.org/author/J.-Koushik/3407381', 'https://www.semanticscholar.org/author/Hiroaki-Hayashi/50376014']","[{'Publications': '11', 'h-index': '6', 'Citations': '214', 'Highly Influential Citations': '17'}, {'Publications': '14', 'h-index': '7', 'Citations': '136', 'Highly Influential Citations': '21'}]"
Understanding intermediate layers using linear classifier probes,"['https://www.semanticscholar.org/author/Guillaume-Alain/1815021', 'https://www.semanticscholar.org/author/Yoshua-Bengio/1751762']","[{'Publications': '22', 'h-index': '12', 'Citations': '3,762', 'Highly Influential Citations': '295'}, {'Publications': '821', 'h-index': '173', 'Citations': '302,214', 'Highly Influential Citations': '33,386'}]"
Classify or Select: Neural Architectures for Extractive Document Summarization,"['https://www.semanticscholar.org/author/M.-Ma/1847848', 'https://www.semanticscholar.org/author/Ramesh-Nallapati/1701451', 'https://www.semanticscholar.org/author/Bowen-Zhou/145218984']","[{'Publications': '35', 'h-index': '13', 'Citations': '641', 'Highly Influential Citations': '80'}, {'Publications': '81', 'h-index': '24', 'Citations': '6,869', 'Highly Influential Citations': '920'}, {'Publications': '192', 'h-index': '36', 'Citations': '9,298', 'Highly Influential Citations': '1,174'}]"
Divide and Conquer with Neural Networks,"['https://www.semanticscholar.org/author/Joan-Bruna/143627859', 'https://www.semanticscholar.org/author/Alex-Nowak/144395051']","[{'Publications': '95', 'h-index': '37', 'Citations': '17,939', 'Highly Influential Citations': '1,814'}, {'Publications': '13', 'h-index': '3', 'Citations': '104', 'Highly Influential Citations': '8'}]"
Is a picture worth a thousand words? A Deep Multi-Modal Fusion Architecture for Product Classification in e-commerce,"['https://www.semanticscholar.org/author/Alessandro-Magnani/2079082945', 'https://www.semanticscholar.org/author/Shie-Mannor/1712535', 'https://www.semanticscholar.org/author/Tom-Zahavy/3331540', 'https://www.semanticscholar.org/author/Abhinandan-Krishnan/39623829']","[{'Publications': '7', 'h-index': '4', 'Citations': '57', 'Highly Influential Citations': '7'}, {'Publications': '444', 'h-index': '59', 'Citations': '15,776', 'Highly Influential Citations': '1,535'}, {'Publications': '50', 'h-index': '11', 'Citations': '753', 'Highly Influential Citations': '47'}, {'Publications': '5', 'h-index': '3', 'Citations': '52', 'Highly Influential Citations': '8'}]"
Deep Symbolic Representation Learning for Heterogeneous Time-series Classification,"['https://www.semanticscholar.org/author/N.-Ramakrishnan/40292372', 'https://www.semanticscholar.org/author/S.-Bahrampour/1749734', 'https://www.semanticscholar.org/author/Mohak-Shah/40225085', 'https://www.semanticscholar.org/author/S.-Zhang/50201740']","[{'Publications': '22', 'h-index': '7', 'Citations': '393', 'Highly Influential Citations': '32'}, {'Publications': '27', 'h-index': '9', 'Citations': '514', 'Highly Influential Citations': '33'}, {'Publications': '70', 'h-index': '14', 'Citations': '1,512', 'Highly Influential Citations': '108'}, {'Publications': '44', 'h-index': '7', 'Citations': '188', 'Highly Influential Citations': '9'}]"
Enforcing constraints on outputs with unconstrained inference,"['https://www.semanticscholar.org/author/Jean-Baptiste-Tristan/1755724', 'https://www.semanticscholar.org/author/Jay-Yoon-Lee/11073942', 'https://www.semanticscholar.org/author/J.-Carbonell/143712374', 'https://www.semanticscholar.org/author/Michael-L.-Wick/2987641']","[{'Publications': '48', 'h-index': '11', 'Citations': '616', 'Highly Influential Citations': '47'}, {'Publications': '15', 'h-index': '6', 'Citations': '197', 'Highly Influential Citations': '12'}, {'Publications': '534', 'h-index': '70', 'Citations': '26,366', 'Highly Influential Citations': '2,281'}, {'Publications': '53', 'h-index': '18', 'Citations': '1,066', 'Highly Influential Citations': '83'}]"
Sequence generation with a physiologically plausible model of handwriting and Recurrent Mixture Density Networks,"['https://www.semanticscholar.org/author/F.-Leymarie/1745250', 'https://www.semanticscholar.org/author/Daniel-Berio/1850521', 'https://www.semanticscholar.org/author/Memo-Akten/7805750', 'https://www.semanticscholar.org/author/M.-Grierson/1691146', 'https://www.semanticscholar.org/author/R.-Plamondon/144586498']","[{'Publications': '115', 'h-index': '17', 'Citations': '2,078', 'Highly Influential Citations': '62'}, {'Publications': '15', 'h-index': '5', 'Citations': '74', 'Highly Influential Citations': '1'}, {'Publications': '9', 'h-index': '3', 'Citations': '50', 'Highly Influential Citations': '2'}, {'Publications': '69', 'h-index': '10', 'Citations': '399', 'Highly Influential Citations': '25'}, {'Publications': '278', 'h-index': '46', 'Citations': '11,465', 'Highly Influential Citations': '395'}]"
Hierarchical Memory Networks,"['https://www.semanticscholar.org/author/A.-P.-S.-Chandar/144631588', 'https://www.semanticscholar.org/author/G.-Tesauro/1699108', 'https://www.semanticscholar.org/author/Yoshua-Bengio/1751762', 'https://www.semanticscholar.org/author/Pascal-Vincent/145467703', 'https://www.semanticscholar.org/author/Sungjin-Ahn/3103594', 'https://www.semanticscholar.org/author/H.-Larochelle/1777528']","[{'Publications': '37', 'h-index': '15', 'Citations': '1,619', 'Highly Influential Citations': '177'}, {'Publications': '123', 'h-index': '52', 'Citations': '10,840', 'Highly Influential Citations': '767'}, {'Publications': '821', 'h-index': '173', 'Citations': '302,214', 'Highly Influential Citations': '33,386'}, {'Publications': '71', 'h-index': '35', 'Citations': '21,050', 'Highly Influential Citations': '1,647'}, {'Publications': '43', 'h-index': '17', 'Citations': '2,006', 'Highly Influential Citations': '232'}, {'Publications': '139', 'h-index': '51', 'Citations': '36,333', 'Highly Influential Citations': '3,852'}]"
